Id,Y
20398,0.9995634
20399,0.998569
20400,0.99403954
20401,0.9985751
20402,0.9999298
20403,0.9999093
20404,0.9947889
20405,0.992328
20406,0.9975635
20407,0.99954623
20408,0.99987435
20409,0.9999317
20410,0.99991596
20411,0.9993874
20412,0.9994
20413,0.9854451
20414,0.9999038
20415,0.99368286
20416,0.025225341
20417,0.9988703
20418,0.9427723
20419,0.055853587
20420,0.9992011
20421,0.99996793
20422,0.9976666
20423,0.9962754
20424,0.9999795
20425,0.9977137
20426,0.99997413
20427,0.9939121
20428,0.99965656
20429,0.9983669
20430,0.9999454
20431,0.9998472
20432,0.9975551
20433,0.9866105
20434,0.61216146
20435,0.98319304
20436,0.99995303
20437,0.99870884
20438,0.99994934
20439,0.99940526
20440,0.9979564
20441,0.99179536
20442,0.9988883
20443,0.99984944
20444,0.9999224
20445,0.9999746
20446,0.99969625
20447,0.9980228
20448,0.99397236
20449,0.9989172
20450,0.9968317
20451,0.99902403
20452,0.9999207
20453,0.9826034
20454,0.99758387
20455,0.9987412
20456,0.99970055
20457,0.99781823
20458,0.9997894
20459,0.99629754
20460,0.9904336
20461,0.99998033
20462,0.9994962
20463,0.99879634
20464,0.9983602
20465,0.99419457
20466,0.996228
20467,0.99998903
20468,0.9986338
20469,0.9992748
20470,0.98666185
20471,0.99993086
20472,0.99557614
20473,0.9997893
20474,0.010603645
20475,0.99238306
20476,0.99894637
20477,0.9999591
20478,0.9994155
20479,0.9998914
20480,0.9983261
20481,0.9950052
20482,0.99923
20483,0.99996006
20484,0.9970675
20485,0.99508023
20486,0.99996006
20487,0.9989323
20488,0.9991967
20489,0.9993118
20490,0.9989768
20491,0.9991315
20492,0.9973558
20493,0.99993956
20494,0.9998622
20495,0.99986553
20496,0.9990081
20497,0.99999356
20498,0.99506724
20499,0.9996923
20500,0.99989974
20501,0.99692553
20502,0.9993874
20503,0.9957468
20504,0.99982697
20505,0.97294146
20506,0.99609804
20507,0.9972452
20508,0.9985322
20509,0.8432451
20510,0.99835
20511,0.99342126
20512,0.9987943
20513,0.99326855
20514,0.9947693
20515,0.99929726
20516,0.99940085
20517,0.99915314
20518,0.99856585
20519,0.99995375
20520,0.9956593
20521,0.9999802
20522,0.9999434
20523,0.99996245
20524,0.9244931
20525,0.9998809
20526,0.99986064
20527,0.9998592
20528,0.99709034
20529,0.99306387
20530,0.9999491
20531,0.99580824
20532,0.9982455
20533,0.99631834
20534,0.9927556
20535,0.99790657
20536,0.97462326
20537,0.9999535
20538,0.9999585
20539,0.9969157
20540,0.9938917
20541,0.9935867
20542,0.9993475
20543,0.99845755
20544,0.9950713
20545,0.99994826
20546,0.9406991
20547,0.99998105
20548,0.9998777
20549,0.9976434
20550,0.9999455
20551,0.99994695
20552,0.9964719
20553,0.99983454
20554,0.99693847
20555,0.9954144
20556,0.95493335
20557,0.99998856
20558,0.99904174
20559,0.9998603
20560,0.99909616
20561,0.99992394
20562,0.9984137
20563,0.9999342
20564,0.99950373
20565,0.99988365
20566,0.999388
20567,0.9978143
20568,0.9988525
20569,0.9998621
20570,0.99942505
20571,0.99994516
20572,0.9989759
20573,0.9994855
20574,0.99990344
20575,0.99678886
20576,0.99588865
20577,0.9996245
20578,0.9934428
20579,0.9998591
20580,0.9999343
20581,0.98273784
20582,0.9967698
20583,0.9771509
20584,0.9998976
20585,0.998985
20586,0.9980819
20587,0.9957534
20588,0.99042994
20589,0.9999355
20590,0.9982457
20591,0.9999857
20592,0.99958795
20593,0.9998704
20594,0.99950385
20595,0.99993026
20596,0.99966574
20597,0.9179943
20598,0.999972
20599,0.99893385
20600,0.9999827
20601,0.9988649
20602,0.9999757
20603,0.99995625
20604,0.9998036
20605,0.9986966
20606,0.99929273
20607,0.9988875
20608,0.9994692
20609,0.9999682
20610,0.9999764
20611,0.99976104
20612,0.99973255
20613,0.9999887
20614,0.9976853
20615,0.99992275
20616,0.035492003
20617,0.99997187
20618,0.99992
20619,0.99998
20620,0.9999521
20621,0.99881786
20622,0.9979693
20623,0.9999782
20624,0.99986255
20625,0.99826556
20626,0.99613875
20627,0.99772483
20628,0.9987336
20629,0.9991333
20630,0.98803115
20631,0.9998938
20632,0.9995498
20633,0.9980457
20634,0.9999354
20635,0.9995447
20636,0.86683744
20637,0.99961483
20638,0.99897265
20639,0.9999453
20640,0.9928086
20641,0.9997758
20642,0.99923956
20643,0.99997103
20644,0.99998295
20645,0.9990996
20646,0.9950675
20647,0.9989268
20648,0.99870026
20649,0.9999764
20650,0.99574715
20651,0.99699295
20652,0.9936813
20653,0.9997844
20654,0.99731916
20655,0.99995065
20656,0.9996172
20657,0.9812998
20658,0.9990608
20659,0.9984666
20660,0.99988794
20661,0.9994942
20662,0.9995276
20663,0.9993674
20664,0.9999583
20665,0.99267995
20666,0.99995863
20667,0.9999409
20668,0.99985886
20669,0.997792
20670,0.9956578
20671,0.9975994
20672,0.9996804
20673,0.99981076
20674,0.9980045
20675,0.9998149
20676,0.9984114
20677,0.9995802
20678,0.9994752
20679,0.9991246
20680,0.99998903
20681,0.9997677
20682,0.9841411
20683,0.99951565
20684,0.9889525
20685,0.99951303
20686,0.9999207
20687,0.9999881
20688,0.9999666
20689,0.99995995
20690,0.99955183
20691,0.9999485
20692,0.9960847
20693,0.9996543
20694,0.9981735
20695,0.9955729
20696,0.9979569
20697,0.9987997
20698,0.9996222
20699,0.99997735
20700,0.9916972
20701,0.9999802
20702,0.9920021
20703,0.111397445
20704,0.9999367
20705,0.9795035
20706,0.9834057
20707,0.99990726
20708,0.99988914
20709,0.99739325
20710,0.9934813
20711,0.99977964
20712,0.99988043
20713,0.99918145
20714,0.99811506
20715,0.99969995
20716,0.9998512
20717,0.9967637
20718,0.9977055
20719,0.999483
20720,0.9987116
20721,0.9997534
20722,0.9741158
20723,0.9999565
20724,0.9999316
20725,0.99981195
20726,0.99990964
20727,0.9999156
20728,0.47852236
20729,0.9979772
20730,0.9999651
20731,0.9979475
20732,0.9703757
20733,0.9999341
20734,0.9998198
20735,0.9999125
20736,0.9991192
20737,0.9987085
20738,0.9973464
20739,0.98803234
20740,0.99991643
20741,0.9999715
20742,0.9999584
20743,0.9999628
20744,0.99402964
20745,0.99649364
20746,0.9997296
20747,0.9999287
20748,0.9994143
20749,0.9999535
20750,0.9956169
20751,0.9985948
20752,0.99880123
20753,0.9998914
20754,0.99991727
20755,0.99664164
20756,0.98910224
20757,0.99976236
20758,0.6834195
20759,0.99946743
20760,0.99917907
20761,0.9961985
20762,0.9996643
20763,0.99952686
20764,0.99959534
20765,0.9964725
20766,0.9999311
20767,0.92622393
20768,0.99994254
20769,0.999286
20770,0.9998373
20771,0.99533033
20772,0.9995559
20773,0.9848002
20774,0.99998665
20775,0.004962523
20776,0.9998683
20777,0.9974088
20778,0.9999281
20779,0.99992657
20780,0.9462175
20781,0.99929667
20782,0.99922204
20783,0.9996824
20784,0.99828595
20785,0.9942001
20786,0.99989605
20787,0.99998415
20788,0.99832267
20789,0.99924767
20790,0.99997735
20791,0.99481803
20792,0.9994049
20793,0.9999683
20794,0.99729115
20795,0.9990446
20796,0.9995542
20797,0.9988663
20798,0.99981695
20799,0.98265326
20800,0.9982272
20801,0.9992544
20802,0.99475175
20803,0.9999906
20804,0.99948055
20805,0.89189833
20806,0.9999584
20807,0.40102458
20808,0.9999839
20809,0.9728137
20810,0.99668354
20811,0.9999584
20812,0.9996908
20813,0.99307865
20814,0.99241555
20815,0.99986255
20816,0.9950623
20817,0.9996972
20818,0.99992204
20819,0.9993741
20820,0.997276
20821,0.99939895
20822,0.87566143
20823,0.99982136
20824,0.99906904
20825,0.99874383
20826,0.9963864
20827,0.9962799
20828,0.99995947
20829,0.98920023
20830,0.99768686
20831,0.9980009
20832,0.9943587
20833,0.9999808
20834,0.99979776
20835,0.99674547
20836,0.9952649
20837,0.99997497
20838,0.99475455
20839,0.9998294
20840,0.88229877
20841,0.9919235
20842,0.9881672
20843,0.99544924
20844,0.99736744
20845,0.9999572
20846,0.9978666
20847,0.99953043
20848,0.9990281
20849,0.9884339
20850,0.9999734
20851,0.9971956
20852,0.99942183
20853,0.99992836
20854,0.9992787
20855,0.9993075
20856,0.99938524
20857,0.9956033
20858,0.97623765
20859,0.030357944
20860,0.9978898
20861,0.39846098
20862,0.99790883
20863,0.9659574
20864,0.9999683
20865,0.66609466
20866,0.9999666
20867,0.99558467
20868,0.9999243
20869,0.99995875
20870,0.99421644
20871,0.9994836
20872,0.99992263
20873,0.9859927
20874,0.9998623
20875,0.042032752
20876,0.9999732
20877,0.9996829
20878,0.9990458
20879,0.20136338
20880,0.9977584
20881,0.9999051
20882,0.9988594
20883,0.9994467
20884,0.99916375
20885,0.9992718
20886,0.992246
20887,0.9998652
20888,0.9997968
20889,0.99999475
20890,0.9995803
20891,0.9998367
20892,0.99674207
20893,0.99993014
20894,0.99957246
20895,0.9999484
20896,0.99864346
20897,0.9999752
20898,0.99990654
20899,0.9981862
20900,0.9999306
20901,0.99992573
20902,0.99988616
20903,0.96630734
20904,0.9999161
20905,0.9999802
20906,0.01653886
20907,0.9976725
20908,0.9988998
20909,0.9988556
20910,0.9998758
20911,0.9980572
20912,0.998872
20913,0.9999542
20914,0.99958247
20915,0.9999558
20916,0.99831414
20917,0.99951077
20918,0.9992447
20919,0.9851474
20920,0.99843127
20921,0.99868256
20922,0.9980458
20923,0.99860555
20924,0.9999186
20925,0.9977463
20926,0.994772
20927,0.9985392
20928,0.9958407
20929,0.99996006
20930,0.999094
20931,0.99953604
20932,0.9789259
20933,0.999129
20934,0.9995004
20935,0.99993277
20936,0.9946003
20937,0.9787502
20938,0.9998331
20939,0.9997173
20940,0.9984328
20941,0.9993001
20942,0.997544
20943,0.94769716
20944,0.9833055
20945,0.99876344
20946,0.995385
20947,0.99990654
20948,0.98194444
20949,0.9986266
20950,0.99862814
20951,0.9999676
20952,0.9998908
20953,0.999209
20954,0.9880155
20955,0.9999368
20956,0.9947307
20957,0.99885714
20958,0.9995784
20959,0.9995802
20960,0.9998217
20961,0.9975418
20962,0.99988854
20963,0.99921024
20964,0.99842995
20965,0.9989089
20966,0.99913675
20967,0.9993612
20968,0.9983754
20969,0.9939468
20970,0.99982965
20971,0.9999645
20972,0.9999198
20973,0.9958247
20974,0.9994721
20975,0.9999858
20976,0.9983546
20977,0.99937385
20978,0.9905752
20979,0.9996824
20980,0.99931777
20981,0.9999871
20982,0.99999356
20983,0.9995351
20984,0.9873312
20985,0.99883
20986,0.9616567
20987,0.9992229
20988,0.9988727
20989,0.9987423
20990,0.9993774
20991,0.99163646
20992,0.9999653
20993,0.9972172
20994,0.9997813
20995,0.9998553
20996,0.9994497
20997,0.99995685
20998,0.9877309
20999,0.99961936
21000,0.9999174
21001,0.99993026
21002,0.99830604
21003,0.9997458
21004,0.99994946
21005,0.9996537
21006,0.94679016
21007,0.99962604
21008,0.99678326
21009,0.99809724
21010,0.99990106
21011,0.99997425
21012,0.99958354
21013,0.98501784
21014,0.9920467
21015,0.99935323
21016,0.9993229
21017,0.9995578
21018,0.99941504
21019,0.051250365
21020,0.94951886
21021,0.9998547
21022,0.9902928
21023,0.99835265
21024,0.997569
21025,0.99998546
21026,0.99819106
21027,0.99985385
21028,0.9936295
21029,0.9950866
21030,0.9965827
21031,0.9999658
21032,0.99995995
21033,0.9994067
21034,0.9804633
21035,0.9944307
21036,0.9989421
21037,0.9980394
21038,0.99953914
21039,0.96728826
21040,0.99814427
21041,0.99996173
21042,0.99910444
21043,0.999946
21044,0.15762298
21045,0.99861753
21046,0.9989114
21047,0.9997992
21048,0.9994143
21049,0.99990857
21050,0.9980958
21051,0.99992883
21052,0.999846
21053,0.99993336
21054,0.99930215
21055,0.99698764
21056,0.99999297
21057,0.9915109
21058,0.9998437
21059,0.9986401
21060,0.99995947
21061,0.99993086
21062,0.99996614
21063,0.99959356
21064,0.99467224
21065,0.99940217
21066,0.9934377
21067,0.9960723
21068,0.99895513
21069,0.98322034
21070,0.9972229
21071,0.96538746
21072,0.9996424
21073,0.9959467
21074,0.9880955
21075,0.9999925
21076,0.9973137
21077,0.99942684
21078,0.99827576
21079,0.9871553
21080,0.99881494
21081,0.98788655
21082,0.9995827
21083,0.9972355
21084,0.99669266
21085,0.999835
21086,0.9931999
21087,0.9999101
21088,0.9973047
21089,0.99902225
21090,0.9997489
21091,0.9987124
21092,0.99822587
21093,0.9240912
21094,0.9986608
21095,0.999629
21096,0.998828
21097,0.99527466
21098,0.2018784
21099,0.9939634
21100,0.9987105
21101,0.9933781
21102,0.9998839
21103,0.9807453
21104,0.99414307
21105,0.99998045
21106,0.99978095
21107,0.99997675
21108,0.9994425
21109,0.99098855
21110,0.99673164
21111,0.99197185
21112,0.99884665
21113,0.9999391
21114,0.9990834
21115,0.99997365
21116,0.9929622
21117,0.99653363
21118,0.999856
21119,0.99992275
21120,0.9987968
21121,0.9987463
21122,0.99707913
21123,0.99993384
21124,0.9992944
21125,0.9998913
21126,0.9999386
21127,0.99911195
21128,0.99996793
21129,0.99980813
21130,0.9999846
21131,0.995905
21132,0.99726534
21133,0.9953448
21134,0.9998921
21135,0.9892167
21136,0.99472636
21137,0.9999535
21138,0.99993527
21139,0.99992967
21140,0.99750394
21141,0.99961025
21142,0.9999769
21143,0.9988158
21144,0.999918
21145,0.9999274
21146,0.9999757
21147,0.99996674
21148,0.99944395
21149,0.9990646
21150,0.9997881
21151,0.99995637
21152,0.99986625
21153,0.9983272
21154,0.99099743
21155,0.9933477
21156,0.99915016
21157,0.9999697
21158,0.51054156
21159,0.99889416
21160,0.9996606
21161,0.9956547
21162,0.9995103
21163,0.9978625
21164,0.976824
21165,0.9772044
21166,0.99991846
21167,0.999097
21168,0.99956065
21169,0.9996424
21170,0.9940269
21171,0.99843425
21172,0.99993587
21173,0.99967873
21174,0.9975495
21175,0.24566187
21176,0.99573696
21177,0.9610938
21178,0.99986494
21179,0.99979657
21180,0.9997559
21181,0.99984884
21182,0.9999734
21183,0.9999745
21184,0.9956781
21185,0.9938315
21186,0.99893755
21187,0.9984932
21188,0.9999535
21189,0.999514
21190,0.99843496
21191,0.99934644
21192,0.99936384
21193,0.9996785
21194,0.9961267
21195,0.9998599
21196,0.9953441
21197,0.99991465
21198,0.99987686
21199,0.99993074
21200,0.99982446
21201,0.99966025
21202,0.9985923
21203,0.99735
21204,0.9994692
21205,0.9780197
21206,0.978009
21207,0.9988525
21208,0.9553096
21209,0.9999374
21210,0.99763274
21211,0.9999181
21212,0.99630785
21213,0.9997843
21214,0.99777406
21215,0.99825054
21216,0.99997103
21217,0.99994755
21218,0.99765176
21219,0.9969267
21220,0.9892687
21221,0.99402267
21222,0.99925643
21223,0.99959165
21224,0.96328217
21225,0.98925567
21226,0.9993771
21227,0.99938846
21228,0.9979102
21229,0.9964561
21230,0.01963861
21231,0.9986696
21232,0.9998596
21233,0.99905604
21234,0.9986273
21235,0.9744067
21236,0.99285513
21237,0.99947745
21238,0.9935953
21239,0.993979
21240,0.9986985
21241,0.9999523
21242,0.99979454
21243,0.99958676
21244,0.99731976
21245,0.76973456
21246,0.999813
21247,0.99981874
21248,0.99989295
21249,0.999979
21250,0.9981901
21251,0.9998437
21252,0.99820995
21253,0.9995666
21254,0.999926
21255,0.9990773
21256,0.99989235
21257,0.9987368
21258,0.99984133
21259,0.9995053
21260,0.9973943
21261,0.99967897
21262,0.99731773
21263,0.999495
21264,0.9989749
21265,0.999532
21266,0.96744084
21267,0.9997172
21268,0.99794763
21269,0.9987723
21270,0.99898344
21271,0.9971872
21272,0.9999621
21273,0.99879956
21274,0.999035
21275,0.99997735
21276,0.999653
21277,0.9999795
21278,0.9999323
21279,0.9678757
21280,0.9998128
21281,0.9993766
21282,0.9999409
21283,0.99917644
21284,0.35244232
21285,0.9792088
21286,0.9995579
21287,0.99998724
21288,0.99954504
21289,0.9989844
21290,0.99752885
21291,0.99676055
21292,0.9513511
21293,0.9997552
21294,0.9999149
21295,0.99998593
21296,0.9992623
21297,0.9978175
21298,0.9999356
21299,0.999765
21300,0.99688715
21301,0.9992204
21302,0.9983626
21303,0.9998965
21304,0.9999207
21305,0.99886703
21306,0.9777885
21307,0.99027246
21308,0.999126
21309,0.9990491
21310,0.99900717
21311,0.9997694
21312,0.99998426
21313,0.9992143
21314,0.9944766
21315,0.9999479
21316,0.9999175
21317,0.99953556
21318,0.99991417
21319,0.9998292
21320,0.99946743
21321,0.99991894
21322,0.9999746
21323,0.9982603
21324,0.99937624
21325,0.9995716
21326,0.9999788
21327,0.9937769
21328,0.9988815
21329,0.9950713
21330,0.9999893
21331,0.9999684
21332,0.99372417
21333,0.99725264
21334,0.9993154
21335,0.9999567
21336,0.99999356
21337,0.99952424
21338,0.9974233
21339,0.99943143
21340,0.99970216
21341,0.99776804
21342,0.9999428
21343,0.99611866
21344,0.9991917
21345,0.996795
21346,0.999933
21347,0.9469978
21348,0.9999894
21349,0.999845
21350,0.99994695
21351,0.9997272
21352,0.99995935
21353,0.9971732
21354,0.92913204
21355,0.9987343
21356,0.99960345
21357,0.9872487
21358,0.99833196
21359,0.99861956
21360,0.98015046
21361,0.99615425
21362,0.9980247
21363,0.9999682
21364,0.9998734
21365,0.9931411
21366,0.99952805
21367,0.9986172
21368,0.99511886
21369,0.9998981
21370,0.99989986
21371,0.9993388
21372,0.99987257
21373,0.9999684
21374,0.99995494
21375,0.99981815
21376,0.7651869
21377,0.9981705
21378,0.99983394
21379,0.9996805
21380,0.99953914
21381,0.9937317
21382,0.9993284
21383,0.9999622
21384,0.99918634
21385,0.99930835
21386,0.9998087
21387,0.99990356
21388,0.9998493
21389,0.9997482
21390,0.98298097
21391,0.9952897
21392,0.99943215
21393,0.9992938
21394,0.99653673
21395,0.9999684
21396,0.9999666
21397,0.99991333
21398,0.99995303
21399,0.9098165
21400,0.99605656
21401,0.99973756
21402,0.9928619
21403,0.97766316
21404,0.9999577
21405,0.98982936
21406,0.9995384
21407,0.97167057
21408,0.99996305
21409,0.9896959
21410,0.99281764
21411,0.9995178
21412,0.999908
21413,0.9978149
21414,0.97110105
21415,0.999851
21416,0.99904567
21417,0.9999516
21418,0.9994461
21419,0.9999753
21420,0.927925
21421,0.9933789
21422,0.99856925
21423,0.9996673
21424,0.99999106
21425,0.99414694
21426,0.99994624
21427,0.99988306
21428,0.99990404
21429,0.99969196
21430,0.9120336
21431,0.9994331
21432,0.99822146
21433,0.9999653
21434,0.99205786
21435,0.9905013
21436,0.99997866
21437,0.99951565
21438,0.9997689
21439,0.99950564
21440,0.9998216
21441,0.9999013
21442,0.9958942
21443,0.99584854
21444,0.99998593
21445,0.14704771
21446,0.99992526
21447,0.99995923
21448,0.9999529
21449,0.9998925
21450,0.034078453
21451,0.9993531
21452,0.99908423
21453,0.9997507
21454,0.9996277
21455,0.9997894
21456,0.99989426
21457,0.9881628
21458,0.99967694
21459,0.98740923
21460,0.9950466
21461,0.99949765
21462,0.998879
21463,0.9968231
21464,0.99989307
21465,0.97505265
21466,0.9979426
21467,0.995786
21468,0.9996177
21469,0.9985857
21470,0.06599438
21471,0.9997428
21472,0.99984026
21473,0.9999851
21474,0.99999225
21475,0.97497535
21476,0.9992455
21477,0.99782395
21478,0.99432087
21479,0.99869365
21480,0.9995938
21481,0.013179583
21482,0.999841
21483,0.99320364
21484,0.99916506
21485,0.9562193
21486,0.97863835
21487,0.9999627
21488,0.99956554
21489,0.99643433
21490,0.99996936
21491,0.9916127
21492,0.99525636
21493,0.9999317
21494,0.9959935
21495,0.9982318
21496,0.9998504
21497,0.99978834
21498,0.99998844
21499,0.9999695
21500,0.9990823
21501,0.99574834
21502,0.99889624
21503,0.99982494
21504,0.9798061
21505,0.990299
21506,0.9999006
21507,0.9965605
21508,0.9994875
21509,0.99903643
21510,0.99274147
21511,0.99989843
21512,0.99890864
21513,0.9990433
21514,0.999567
21515,0.9981719
21516,0.9988299
21517,0.9951355
21518,0.9944067
21519,0.9991881
21520,0.99999297
21521,0.99997246
21522,0.9998067
21523,0.99992824
21524,0.9993255
21525,0.9999602
21526,0.9998017
21527,0.9999745
21528,0.9999566
21529,0.9891806
21530,0.9998807
21531,0.9999713
21532,0.999634
21533,0.99981433
21534,0.9990778
21535,0.99997914
21536,0.9998275
21537,0.99876225
21538,0.9996922
21539,0.99905485
21540,0.9996644
21541,0.9947449
21542,0.9474278
21543,0.9999207
21544,0.9999627
21545,0.99114543
21546,0.99896705
21547,0.99992716
21548,0.9944813
21549,0.9998578
21550,0.9998005
21551,0.9996911
21552,0.9986926
21553,0.9999671
21554,0.9993199
21555,0.9999521
21556,0.98360044
21557,0.99993324
21558,0.99995375
21559,0.99950385
21560,0.9999205
21561,0.9996717
21562,0.99997723
21563,0.99657357
